,LOCATION,TIME,Value
15088,FRA,1969,6.987912918999999
15089,FRA,1970,5.732331958
15090,FRA,1971,4.783215791
15091,FRA,1972,4.430857864
15092,FRA,1973,5.439987893
15093,FRA,1974,3.109578765
15094,FRA,1975,-0.278408316
15095,FRA,1976,4.243828731
15096,FRA,1977,3.2175039360000004
15097,FRA,1978,3.3501140210000004
15098,FRA,1979,3.241482064
15099,FRA,1980,1.624298104
15100,FRA,1981,1.068483575
15101,FRA,1982,2.5055374059999997
15102,FRA,1983,1.240515165
15103,FRA,1984,1.513542067
15104,FRA,1985,1.623011357
15105,FRA,1986,2.337650944
15106,FRA,1987,2.561786439
15107,FRA,1988,4.74270095
15108,FRA,1989,4.3436056039999995
15109,FRA,1990,2.9237082489999997
15110,FRA,1991,1.048104023
15111,FRA,1992,1.599404201
15112,FRA,1993,-0.6288612920000001
15113,FRA,1994,2.358271299
15114,FRA,1995,2.106433741
15115,FRA,1996,1.41318555
15116,FRA,1997,2.3360451419999997
15117,FRA,1998,3.588360766
15118,FRA,1999,3.4216256830000003
15119,FRA,2000,3.923450211
15120,FRA,2001,1.983730101
15121,FRA,2002,1.13559014
15122,FRA,2003,0.82332333
15123,FRA,2004,2.829706167
15124,FRA,2005,1.6635319259999999
15125,FRA,2006,2.449372803
15126,FRA,2007,2.424881547
15127,FRA,2008,0.254849201
15128,FRA,2009,-2.873357664
15129,FRA,2010,1.949238258
15130,FRA,2011,2.192605935
15131,FRA,2012,0.313419619
15132,FRA,2013,0.576326136
15133,FRA,2014,0.956135185
15134,FRA,2015,1.112865307
15135,FRA,2016,1.0955103990000001
15136,FRA,2017,2.2914644490000002
15137,FRA,2018,1.792817874
15138,FRA,2019,1.5086807819999999
15139,RUS,2004,7.175949674
15140,RUS,2005,6.3761867
15141,RUS,2006,8.153432158
15142,RUS,2007,8.535080462
15143,RUS,2008,5.247953375
15144,RUS,2009,-7.820884982000001
15145,RUS,2010,4.503725644
15146,RUS,2011,2.590696622
15147,RUS,2012,4.024086315
15148,RUS,2013,1.755422064
15149,RUS,2014,0.736267283
15150,RUS,2015,-1.9727192530000002
15151,RUS,2016,0.193671101
15152,RUS,2017,1.825809276
15153,RUS,2018,2.536331395
15154,RUS,2019,1.34187548
15155,BRA,1997,3.3948459989999997
15156,BRA,1998,0.338097893
15157,BRA,1999,0.467937582
15158,BRA,2000,4.38794943
15159,BRA,2001,1.3898963969999998
15160,BRA,2002,3.053461875
15161,BRA,2003,1.140828991
15162,BRA,2004,5.759964641
15163,BRA,2005,3.202131375
15164,BRA,2006,3.961988719
15165,BRA,2007,6.069870612000001
15166,BRA,2008,5.0941954439999995
15167,BRA,2009,-0.125811993
15168,BRA,2010,7.528225831
15169,BRA,2011,3.974423077
15170,BRA,2012,1.921175989
15171,BRA,2013,3.004822662
15172,BRA,2014,0.503955742
15173,BRA,2015,-3.545763395
15174,BRA,2016,-3.275916898
15175,BRA,2017,1.322869048
15176,BRA,2018,1.3172239909999999
15177,BRA,2019,1.13658558
15348,LUX,1961,3.8304392239999996
15349,LUX,1962,1.359113095
15350,LUX,1963,3.438827543
15351,LUX,1964,7.865922755
15352,LUX,1965,1.928468667
15353,LUX,1966,1.105516422
15354,LUX,1967,0.216218322
15355,LUX,1968,4.184160058
15356,LUX,1969,9.973134663
15357,LUX,1970,1.703244194
15358,LUX,1971,2.667236285
15359,LUX,1972,6.598192675
15360,LUX,1973,8.312676881
15361,LUX,1974,4.212467414
15362,LUX,1975,-6.571370933
15363,LUX,1976,2.534331931
15364,LUX,1977,1.5697765369999999
15365,LUX,1978,4.0749714180000005
15366,LUX,1979,2.345608743
15367,LUX,1980,0.840882927
15368,LUX,1981,-0.550950514
15369,LUX,1982,1.1312969990000001
15370,LUX,1983,2.9890767910000005
15371,LUX,1984,6.186939275
15372,LUX,1985,2.7917061760000004
15373,LUX,1986,9.983934794
15374,LUX,1987,3.95097795
15375,LUX,1988,8.463282839
15376,LUX,1989,9.798061456000001
15377,LUX,1990,5.319932178999999
15378,LUX,1991,8.644190519
15379,LUX,1992,1.819652759
15380,LUX,1993,4.200647995
15381,LUX,1994,3.820921228
15382,LUX,1995,2.343605185
15383,LUX,1996,1.388404754
15384,LUX,1997,5.709723326000001
15385,LUX,1998,6.044615825
15386,LUX,1999,8.480976317
15387,LUX,2000,8.239846631
15388,LUX,2001,2.532030671
15389,LUX,2002,3.819384434
15390,LUX,2003,1.629276604
15391,LUX,2004,3.612105161
15392,LUX,2005,3.172428245
15393,LUX,2006,5.1784895010000005
15394,LUX,2007,8.35453541
15395,LUX,2008,-1.279593312
15396,LUX,2009,-4.3586359869999995
15397,LUX,2010,4.865016105
15398,LUX,2011,2.539227878
15399,LUX,2012,-0.35253159100000003
15400,LUX,2013,3.654237835
15401,LUX,2014,4.297348197
15402,LUX,2015,4.305238019
15403,LUX,2016,4.574503836
15404,LUX,2017,1.801106446
15405,LUX,2018,3.110893903
15406,LUX,2019,2.297883103
15508,PRT,1961,5.469348151
15509,PRT,1962,6.653563684
15510,PRT,1963,5.9213628389999995
15511,PRT,1964,6.56762495
15512,PRT,1965,7.476432841
15513,PRT,1966,4.077933343
15514,PRT,1967,7.544392043999999
15515,PRT,1968,8.87553398
15516,PRT,1969,2.120771158
15517,PRT,1970,9.113816815
15518,PRT,1971,6.6316508370000005
15519,PRT,1972,8.015702403999999
15520,PRT,1973,11.200670774
15521,PRT,1974,1.142867048
15522,PRT,1975,-4.347632287
15523,PRT,1976,6.900222782
15524,PRT,1977,5.602598705
15525,PRT,1978,2.8159751280000003
15526,PRT,1979,5.638925927000001
15527,PRT,1980,4.589344229
15528,PRT,1981,1.6181129090000002
15529,PRT,1982,2.135361027
15530,PRT,1983,-0.173104929
15531,PRT,1984,-1.879986641
15532,PRT,1985,2.807448562
15533,PRT,1986,4.140953638
15534,PRT,1987,5.961431846
15535,PRT,1988,7.845395848
15536,PRT,1989,5.432051915
15537,PRT,1990,4.771366045
15538,PRT,1991,2.4385048780000003
15539,PRT,1992,1.8968535569999998
15540,PRT,1993,-1.374434724
15541,PRT,1994,2.472819014
15542,PRT,1995,2.9224797110000003
15543,PRT,1996,3.504247398
15544,PRT,1997,4.4008679410000004
15545,PRT,1998,4.807963448
15546,PRT,1999,3.9065765010000004
15547,PRT,2000,3.816177881
15548,PRT,2001,1.943672465
15549,PRT,2002,0.770924127
15550,PRT,2003,-0.930520583
15551,PRT,2004,1.788735189
15552,PRT,2005,0.781848115
15553,PRT,2006,1.625033855
15554,PRT,2007,2.506579954
15555,PRT,2008,0.319248579
15556,PRT,2009,-3.122080103
15557,PRT,2010,1.73762581
15558,PRT,2011,-1.6961657119999998
15559,PRT,2012,-4.057294399
15560,PRT,2013,-0.922643753
15561,PRT,2014,0.792191065
15562,PRT,2015,1.792045743
15563,PRT,2016,2.01948567
15564,PRT,2017,3.506345449
15565,PRT,2018,2.637243933
15566,PRT,2019,2.16538582
15805,ITA,1961,8.206575094
15806,ITA,1962,6.204067659
15807,ITA,1963,5.610209643999999
15808,ITA,1964,2.796485155
15809,ITA,1965,3.268929279
15810,ITA,1966,5.984690187999999
15811,ITA,1967,7.178656114
15812,ITA,1968,6.5444951179999995
15813,ITA,1969,6.098083851
15814,ITA,1970,6.639614491000001
15815,ITA,1971,1.93405685
15816,ITA,1972,3.1542799710000002
15817,ITA,1973,6.548872733
15818,ITA,1974,5.276768225
15819,ITA,1975,-2.049641551
15820,ITA,1976,6.528505504
15821,ITA,1977,2.358976326
15822,ITA,1978,3.650845753
15823,ITA,1979,5.531316
15824,ITA,1980,3.477944452
15825,ITA,1981,0.780865695
15826,ITA,1982,0.413585662
15827,ITA,1983,1.169203496
15828,ITA,1984,3.225852378
15829,ITA,1985,2.798085728
15830,ITA,1986,2.859971887
15831,ITA,1987,3.1919606189999996
15832,ITA,1988,4.19437727
15833,ITA,1989,3.3883835110000002
15834,ITA,1990,2.052581478
15835,ITA,1991,1.5337343140000002
15836,ITA,1992,0.834275467
15837,ITA,1993,-0.852805755
15838,ITA,1994,2.151023649
15839,ITA,1995,2.8868367360000002
15840,ITA,1996,1.134684706
15841,ITA,1997,1.83011556
15842,ITA,1998,1.8105605740000001
15843,ITA,1999,1.6255941459999999
15844,ITA,2000,3.7868155939999997
15845,ITA,2001,1.951329717
15846,ITA,2002,0.253869902
15847,ITA,2003,0.138602217
15848,ITA,2004,1.423524339
15849,ITA,2005,0.817779411
15850,ITA,2006,1.790639855
15851,ITA,2007,1.486984413
15852,ITA,2008,-0.96208558
15853,ITA,2009,-5.280968505
15854,ITA,2010,1.7132408019999998
15855,ITA,2011,0.707254721
15856,ITA,2012,-2.9809661789999997
15857,ITA,2013,-1.841246185
15858,ITA,2014,-0.00454754
15859,ITA,2015,0.778242997
15860,ITA,2016,1.293402322
15861,ITA,2017,1.667740758
15862,ITA,2018,0.798003437
15863,ITA,2019,0.301158105
16972,CHL,1996,3.210920392
16973,CHL,1997,7.4278898
16974,CHL,1998,4.324579514
16975,CHL,1999,-0.412096187
16976,CHL,2000,5.3269384230000005
16977,CHL,2001,3.303047315
16978,CHL,2002,3.106970537
16979,CHL,2003,4.091047672
16980,CHL,2004,7.209539724
16981,CHL,2005,5.74283049
16982,CHL,2006,6.317176343
16983,CHL,2007,4.905324489
16984,CHL,2008,3.52953056
16985,CHL,2009,-1.564239445
16986,CHL,2010,5.8441773
16987,CHL,2011,6.1109188229999996
16988,CHL,2012,5.318628008999999
16989,CHL,2013,4.04500429
16990,CHL,2014,1.766739787
16991,CHL,2015,2.303767035
16992,CHL,2016,1.7110892969999998
16993,CHL,2017,1.188572584
16994,CHL,2018,3.949320892
16995,CHL,2019,1.054442544
17917,OECDE,1961,5.358489
17918,OECDE,1962,4.888755000000001
17919,OECDE,1963,5.010829
17920,OECDE,1964,5.725073
17921,OECDE,1965,4.225501
17922,OECDE,1966,4.132904
17923,OECDE,1967,3.408646
17924,OECDE,1968,5.449211
17925,OECDE,1969,6.05462
17926,OECDE,1970,5.1881330000000005
17927,OECDE,1971,3.678695
17928,OECDE,1972,4.770448
17929,OECDE,1973,5.655809
17930,OECDE,1974,2.132767
17931,OECDE,1975,-0.412711
17932,OECDE,1976,4.69843
17933,OECDE,1977,2.7806889999999997
17934,OECDE,1978,3.042601
17935,OECDE,1979,3.456405
17936,OECDE,1980,1.325982
17937,OECDE,1981,0.5519069999999999
17938,OECDE,1982,0.9913489999999999
17939,OECDE,1983,1.9672450000000001
17940,OECDE,1984,2.725021
17941,OECDE,1985,2.7820110000000002
17942,OECDE,1986,2.897253
17943,OECDE,1987,3.323282
17944,OECDE,1988,4.194454
17945,OECDE,1989,3.497922
17946,OECDE,1990,3.391982
17947,OECDE,1991,1.819985
17948,OECDE,1992,1.487744
17949,OECDE,1993,0.353451
17950,OECDE,1994,2.167995
17951,OECDE,1995,2.728354
17952,OECDE,1996,2.152215
17953,OECDE,1997,3.305654
17954,OECDE,1998,3.142861
17955,OECDE,1999,2.698107
17956,OECDE,2000,3.9940860000000002
17957,OECDE,2001,1.862589
17958,OECDE,2002,1.5247700000000002
17959,OECDE,2003,1.533551
17960,OECDE,2004,2.938719
17961,OECDE,2005,2.545824
17962,OECDE,2006,3.628567
17963,OECDE,2007,3.244135
17964,OECDE,2008,0.557615
17965,OECDE,2009,-4.179463
17966,OECDE,2010,2.595018
17967,OECDE,2011,2.456985
17968,OECDE,2012,0.029769
17969,OECDE,2013,0.945938
17970,OECDE,2014,2.0490720000000002
17971,OECDE,2015,2.6317619999999997
17972,OECDE,2016,2.097136
17973,OECDE,2017,3.110189
17974,OECDE,2018,2.137536
17975,OECDE,2019,1.475849
17976,G-7,1962,5.757176
17977,G-7,1963,4.862227
17978,G-7,1964,6.235713
17979,G-7,1965,5.4340459999999995
17980,G-7,1966,5.86514
17981,G-7,1967,3.7584690000000003
17982,G-7,1968,5.934205
17983,G-7,1969,5.259081
17984,G-7,1970,3.399365
17985,G-7,1971,3.47951
17986,G-7,1972,5.278137999999999
17987,G-7,1973,6.059908999999999
17988,G-7,1974,0.286926
17989,G-7,1975,-0.001534
17990,G-7,1976,4.936281
17991,G-7,1977,3.898171
17992,G-7,1978,4.662653
17993,G-7,1979,3.902745
17994,G-7,1980,0.8353370000000001
17995,G-7,1981,2.060461
17996,G-7,1982,-0.050198
17997,G-7,1983,3.295091
17998,G-7,1984,5.018737000000001
17999,G-7,1985,4.021957
18000,G-7,1986,3.008625
18001,G-7,1987,3.4196809999999997
18002,G-7,1988,4.798335
18003,G-7,1989,3.8716660000000003
18004,G-7,1990,2.8261060000000002
18005,G-7,1991,1.151114
18006,G-7,1992,2.150148
18007,G-7,1993,1.299202
18008,G-7,1994,3.023324
18009,G-7,1995,2.525318
18010,G-7,1996,2.769797
18011,G-7,1997,3.1685369999999997
18012,G-7,1998,2.911521
18013,G-7,1999,3.218068
18014,G-7,2000,3.738351
18015,G-7,2001,1.2939120000000002
18016,G-7,2002,1.2272610000000002
18017,G-7,2003,1.918379
18018,G-7,2004,2.9063060000000003
18019,G-7,2005,2.588234
18020,G-7,2006,2.616579
18021,G-7,2007,2.017629
18022,G-7,2008,-0.156195
18023,G-7,2009,-3.646064
18024,G-7,2010,2.836389
18025,G-7,2011,1.614575
18026,G-7,2012,1.363591
18027,G-7,2013,1.421985
18028,G-7,2014,1.922614
18029,G-7,2015,2.190171
18030,G-7,2016,1.5129059999999999
18031,G-7,2017,2.298323
18032,G-7,2018,2.042606
18033,G-7,2019,1.5515079999999999
18034,G-20,1998,2.55695
18035,G-20,1999,3.62477
18036,G-20,2000,4.71445
18037,G-20,2001,2.2522599999999997
18038,G-20,2002,2.61248
18039,G-20,2003,3.50325
18040,G-20,2004,4.73939
18041,G-20,2005,4.57515
18042,G-20,2006,5.0799
18043,G-20,2007,5.202719999999999
18044,G-20,2008,2.7700400000000003
18045,G-20,2009,-0.74283
18046,G-20,2010,5.2932
18047,G-20,2011,4.1573199999999995
18048,G-20,2012,3.10538
18049,G-20,2013,3.2805699999999995
18050,G-20,2014,3.4659199999999997
18051,G-20,2015,3.51358
18052,G-20,2016,3.2037
18053,G-20,2017,3.7918
18054,G-20,2018,3.5506900000000003
18055,G-20,2019,2.83203
19165,COL,2006,6.716868698
19166,COL,2007,6.738194691
19167,COL,2008,3.2834461860000004
19168,COL,2009,1.139648645
19169,COL,2010,4.494658971000001
19170,COL,2011,6.947891982000001
19171,COL,2012,3.912635767
19172,COL,2013,5.13399352
19173,COL,2014,4.499030001
19174,COL,2015,2.955901375
19175,COL,2016,2.087382502
19176,COL,2017,1.3593608680000002
19177,COL,2018,2.515324456
19178,COL,2019,3.2602167019999997
19298,EA19,1996,1.6160370000000002
19299,EA19,1997,2.628018
19300,EA19,1998,2.984725
19301,EA19,1999,2.9308650000000003
19302,EA19,2000,3.8235589999999995
19303,EA19,2001,2.16915
19304,EA19,2002,0.909977
19305,EA19,2003,0.644533
19306,EA19,2004,2.276357
19307,EA19,2005,1.664207
19308,EA19,2006,3.2174669999999996
19309,EA19,2007,2.988085
19310,EA19,2008,0.409948
19311,EA19,2009,-4.498533
19312,EA19,2010,2.1326709999999998
19313,EA19,2011,1.690668
19314,EA19,2012,-0.889324
19315,EA19,2013,-0.24662399999999998
19316,EA19,2014,1.400968
19317,EA19,2015,2.036929
19318,EA19,2016,1.876211
19319,EA19,2017,2.6145709999999998
19320,EA19,2018,1.838947
19321,EA19,2019,1.2728549999999998
19521,LTU,1996,5.149958869
19522,LTU,1997,8.293228744
19523,LTU,1998,7.467175553
19524,LTU,1999,-1.134642588
19525,LTU,2000,3.831667005
19526,LTU,2001,6.524430827000001
19527,LTU,2002,6.76074956
19528,LTU,2003,10.538564982999999
19529,LTU,2004,6.550082902000001
19530,LTU,2005,7.727407907000001
19531,LTU,2006,7.406444306
19532,LTU,2007,11.086954356
19533,LTU,2008,2.628077795
19534,LTU,2009,-14.814163053
19535,LTU,2010,1.482232542
19536,LTU,2011,6.025637849
19537,LTU,2012,3.8333027910000004
19538,LTU,2013,3.5584246360000003
19539,LTU,2014,3.5079711189999996
19540,LTU,2015,2.0331483280000002
19541,LTU,2016,2.555939564
19542,LTU,2017,4.247576658
19543,LTU,2018,3.6447565739999996
19544,LTU,2019,3.9304079589999996
28219,BGR,1996,5.138915238
28220,BGR,1997,-14.192814804000001
28221,BGR,1998,4.285281898
28222,BGR,1999,-8.281016241
28223,BGR,2000,4.782042328999999
28224,BGR,2001,3.817240033
28225,BGR,2002,5.953033877
28226,BGR,2003,5.151841505
28227,BGR,2004,6.441859686
28228,BGR,2005,7.153541833999999
28229,BGR,2006,6.802165969
28230,BGR,2007,6.557082321
28231,BGR,2008,6.085627082
28232,BGR,2009,-3.42357082
28233,BGR,2010,0.569823565
28234,BGR,2011,2.350980456
28235,BGR,2012,0.36058318799999994
28236,BGR,2013,0.318735761
28237,BGR,2014,1.894547142
28238,BGR,2015,3.9895262689999997
28239,BGR,2016,3.81153783
28240,BGR,2017,3.506604774
28241,BGR,2018,3.0841898010000004
28242,BGR,2019,3.371620599
28268,ROU,1996,3.902153779
28269,ROU,1997,-4.630822597
28270,ROU,1998,-1.989085884
28271,ROU,1999,-0.437750005
28272,ROU,2000,2.531298929
28273,ROU,2001,5.081664979
28274,ROU,2002,5.6793845339999995
28275,ROU,2003,2.314459638
28276,ROU,2004,10.32986933
28277,ROU,2005,4.686140632
28278,ROU,2006,8.023981773
28279,ROU,2007,7.197690291
28280,ROU,2008,9.406957292000001
28281,ROU,2009,-5.55178738
28282,ROU,2010,-3.9129253630000003
28283,ROU,2011,2.027038655
28284,ROU,2012,2.058895347
28285,ROU,2013,3.499627348
28286,ROU,2014,3.419390946
28287,ROU,2015,3.873958131
28288,ROU,2016,4.796127253
28289,ROU,2017,7.132450434
28290,ROU,2018,4.437811811
28291,ROU,2019,4.070245127
28919,EU27_2020,1996,1.7602389999999999
28920,EU27_2020,1997,2.662
28921,EU27_2020,1998,3.001601
28922,EU27_2020,1999,2.950634
28923,EU27_2020,2000,3.869595
28924,EU27_2020,2001,2.132922
28925,EU27_2020,2002,1.054571
28926,EU27_2020,2003,0.8604860000000001
28927,EU27_2020,2004,2.527895
28928,EU27_2020,2005,1.8781919999999999
28929,EU27_2020,2006,3.461269
28930,EU27_2020,2007,3.132998
28931,EU27_2020,2008,0.637375
28932,EU27_2020,2009,-4.306687999999999
28933,EU27_2020,2010,2.1834729999999998
28934,EU27_2020,2011,1.843636
28935,EU27_2020,2012,-0.740008
28936,EU27_2020,2013,-0.043024
28937,EU27_2020,2014,1.577619
28938,EU27_2020,2015,2.291155
28939,EU27_2020,2016,2.0195849999999997
28940,EU27_2020,2017,2.796986
28941,EU27_2020,2018,2.077628
28942,EU27_2020,2019,1.512576
