"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","TRADEGOOD","EXP","BLN_USD","A","1995",28.59969,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","1996",28.95444,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","1997",30.93885,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","1998",26.43661,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","1999",26.73414,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2000",30.03966,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2001",29.28086,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2002",29.66185,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2003",36.40603,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2004",45.47651,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2005",51.93451,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2006",58.03938,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2007",69.64744,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2008",80.25478,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2009",62.38876,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2010",90.94872,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2011",108.9257,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2012",99.87038,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2013",95.73947,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2014",91.13316,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2015",81.63525,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2016",76.55623,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2017",89.09852,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2018",94.15284,
"ZAF","TRADEGOOD","EXP","BLN_USD","A","2019",89.91679,
"EU28","TRADEGOOD","EXP","BLN_USD","A","1999",2350.424,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2000",2450.653,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2001",2470.201,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2002",2636.274,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2003",3151.867,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2004",3736.999,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2005",4062.22,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2006",4607.055,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2007",5364.299,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2008",5895.842,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2009",4584.048,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2010",5147.102,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2011",6067.664,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2012",5812.73,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2013",6080.746,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2014",6154.294,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2015",5374.935,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2016",5358.385,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2017",5900.717,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2018",6481.562,
"EU28","TRADEGOOD","EXP","BLN_USD","A","2019",6285.235,
"OECD","TRADEGOOD","EXP","BLN_USD","A","1999",4226.709,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2000",4608.365,"B"
"OECD","TRADEGOOD","EXP","BLN_USD","A","2001",4461.573,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2002",4619.913,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2003",5313.513,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2004",6282.866,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2005",6889.46,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2006",7807.059,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2007",8948.193,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2008",9947.317,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2009",7779.538,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2010",9103.372,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2011",10633.08,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2012",10448.24,"B"
"OECD","TRADEGOOD","EXP","BLN_USD","A","2013",10615.11,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2014",10783.91,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2015",9534.501,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2016",9420.627,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2017",10351.12,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2018",11234.09,
"OECD","TRADEGOOD","EXP","BLN_USD","A","2019",10935.6,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1970",163.1155,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1971",182.4752,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1972",213.5676,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1973",289.2177,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1974",390.6973,"B"
"G-7","TRADEGOOD","EXP","BLN_USD","A","1975",417.8548,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1976",461.5627,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1977",527.5363,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1978",633.3972,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1979",770.7464,"B"
"G-7","TRADEGOOD","EXP","BLN_USD","A","1980",911.6307,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1981",913.7549,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1982",862.7964,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1983",849.0724,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1984",909.8223,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1985",944.1728,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1986",1098.061,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1987",1268.879,"B"
"G-7","TRADEGOOD","EXP","BLN_USD","A","1988",1459.782,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1989",1566.838,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1990",1791.77,"B"
"G-7","TRADEGOOD","EXP","BLN_USD","A","1991",1839.752,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1992",1951.335,"B"
"G-7","TRADEGOOD","EXP","BLN_USD","A","1993",1914.784,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1994",2148.361,"B"
"G-7","TRADEGOOD","EXP","BLN_USD","A","1995",2504.897,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1996",2583.368,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1997",2665.248,
"G-7","TRADEGOOD","EXP","BLN_USD","A","1998",2658.827,"B"
"G-7","TRADEGOOD","EXP","BLN_USD","A","1999",2716.94,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2000",2939.424,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2001",2808.022,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2002",2845.246,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2003",3219.934,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2004",3742.043,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2005",4036.559,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2006",4536.833,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2007",5114.41,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2008",5587.801,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2009",4314.557,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2010",5055.972,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2011",5815.398,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2012",5743.355,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2013",5773.258,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2014",5871.805,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2015",5247.978,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2016",5163.479,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2017",5580.742,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2018",6004.908,
"G-7","TRADEGOOD","EXP","BLN_USD","A","2019",5838.634,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2002",5143.247,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2003",6015.01,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2004",7245.059,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2005",8174.124,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2006",9408.526,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2007",10892.05,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2008",12333.12,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2009",9628.981,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2010",11634.16,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2011",13833.3,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2012",13813.68,"B"
"G-20","TRADEGOOD","EXP","BLN_USD","A","2013",14138.92,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2014",14335.57,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2015",12710.55,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2016",12332.44,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2017",13602.71,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2018",14946.48,
"G-20","TRADEGOOD","EXP","BLN_USD","A","2019",14566.77,
"EA19","TRADEGOOD","EXP","BLN_USD","A","1990",529.9036,
"EA19","TRADEGOOD","EXP","BLN_USD","A","1991",522.82,
"EA19","TRADEGOOD","EXP","BLN_USD","A","1992",564.3012,
"EA19","TRADEGOOD","EXP","BLN_USD","A","1993",560.0387,
"EA19","TRADEGOOD","EXP","BLN_USD","A","1994",641.2259,
"EA19","TRADEGOOD","EXP","BLN_USD","A","1995",787.1261,
"EA19","TRADEGOOD","EXP","BLN_USD","A","1996",824.4343,
"EA19","TRADEGOOD","EXP","BLN_USD","A","1997",840.9586,
"EA19","TRADEGOOD","EXP","BLN_USD","A","1998",865.1138,"B"
"EA19","TRADEGOOD","EXP","BLN_USD","A","1999",859.1517,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2000",914.0775,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2001",943.678,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2002",1012.322,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2003",1186.112,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2004",1412.135,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2005",1529.946,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2006",1737.902,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2007",2060.415,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2008",2282.598,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2009",1781.564,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2010",2032.076,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2011",2420.609,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2012",2418.196,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2013",2523.112,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2014",2576.882,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2015",2258.716,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2016",2257.572,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2017",2473.815,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2018",2698.039,
"EA19","TRADEGOOD","EXP","BLN_USD","A","2019",2630.058,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2002",2357.951,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2003",2848.008,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2004",3394.574,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2005",3675.467,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2006",4159.387,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2007",4925.669,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2008",5429.23,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2009",4233.186,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2010",4737.553,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2011",5566.111,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2012",5343.379,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2013",5543.578,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2014",5652.371,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2015",4918.624,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2016",4952.145,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2017",5462.763,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2018",5998.322,
"EU27_2020","TRADEGOOD","EXP","BLN_USD","A","2019",5824.344,
